what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1727664242488
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1727664349735
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1727664382709
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1727664389425
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1727664397257
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.quick.format",1727664402691
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1727664410900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1727664416462
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1727664419221
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1727664419409
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1727664419412
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1727664419429
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1727664419432
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1727664419452
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1727664419456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727664421882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727664455416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1727664455434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1727664455434
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1727664464756
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1727664465063
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1727664470665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727664472357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727664483519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1727664483531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1727664483532
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1727664486081
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1727664487540
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1727664491557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1727664494691
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1727664495835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727664498027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727664508154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1727664508167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1727664508167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727664509963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727664585845
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1727664604785
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1727664604863
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1727664606047
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1727664606259
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1727664621402
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1727664627392
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1727664677672
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1727664683300
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1727664683462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1727664692536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1727664709480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727664721756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727667136935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727667157845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727667222020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727667225378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727667361725
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1727667499353
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1727667500576
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1727667515827
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1727667516162
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1727667516254
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1727667532201
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1727667537555
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1727667614745
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1727667629123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1727667639631
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1727667644787
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1727667644839
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1727667644851
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1727667644881
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1727667644922
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1727667645095
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1727667645105
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1727667645147
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1727667645158
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1727667645170
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1727667645175
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1727667645176
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1727667645208
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1727667647883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727667654572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727667691853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727667694097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727667720907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727667735275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727669873582
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1727669876855
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1727669880179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1727669887479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727669917280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727670078158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727670082141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727670463799
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727670467674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727670488360
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1727670490158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727670502550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727670517316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727670520611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727670536157
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1727670539271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727670541711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727670580205
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1727670583100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727670627872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727670648551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727670650209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727670847386
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1727670851921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1727670854881
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1727670856786
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1727670860758
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1727670879301
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1727670879393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727670887427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1727672134588
