what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1728617057146
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1728617057149
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1728617057184
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1728617057186
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1728617062864
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1728617064972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1728617071523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1728617092164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1728617094071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1728617137346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1728617147717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1728617151204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1728617151703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1728617152264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1728617160776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1728617170053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1728617174246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1728617180442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1728617351081
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1728617375042
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1728617378307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1728617379481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1728617406412
