what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1729235315464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1729235317477
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1729235322357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729235326304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729235326417
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1729235326435
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1729235331415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729235335640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729235857452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729235869366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729235898677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729235899887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729235946022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729236023815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729236071713
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1729236076050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729236105575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729236466427
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1729236505643
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1729236505646
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1729236505660
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1729236505661
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1729236505688
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1729236505764
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1729236584060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729236624496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729237042316
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1729237046608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1729237053248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729237057093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729237076066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729237076098
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1729237076305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729237076421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1729237076426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729237081305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729237083429
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1729237091363
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1729237091407
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729237195887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729237250679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729238305506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729238336832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729238340427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729239274296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729239296372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729239477285
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1729239503076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1729239529548
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1729239536204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1729239545932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1729239549947
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1729239551780
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1729239553024
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1729239555012
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1729239555047
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1729239555054
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1729239555068
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1729239555080
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1729239555111
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1729239555117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729239716950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729239767904
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1729239769615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729239788133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729239806923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729239862650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729239863663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729239866731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729239873095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1729239882963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1729239885010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1729239921377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1729239923529
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1729239925774
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1729239933400
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1729239933633
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1729239933678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1729239970583
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1729239972002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1729239974795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1729240021463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1729240023495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1729240058148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1729240062638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1729240069229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1729240071642
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1729240121009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1729240130074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1729240131953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1729240141867
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1729240142652
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1729240162161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1729240167764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1729240173870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1729240175494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1729240176269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1729240181515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1729240183601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1729240184699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729240255503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1729240304934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1729240339887
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1729240345948
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1729240348455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1729240353016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1729240353218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1729240353422
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1729240353598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1729240353779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1729240353963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1729240354316
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1729240367759
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1729240381413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1729240387131
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1729240392990
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.quick.format",1729240399670
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1729240492544
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1729240506708
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1729240507001
